row_id,original_log,datetime,user_id,transaction_type,amount,currency,location,device
7046,2025-06-04 16:10:36 | user: user1000 | txn: refund of €2110.25 from Birmingham | device: Samsung Galaxy S10,2025-06-04 16:10:36,user1000,refund,2110.25,EUR,Birmingham,Samsung Galaxy S10
7047,2025-06-16 16:56:27::user1051::deposit::1994.21::Glasgow::Nokia 3310,2025-06-16 16:56:27,user1051,deposit,1994.21,GBP,Glasgow,Nokia 3310
7048,16/06/2025 23:50:26 ::: user1074 *** PURCHASE ::: amt:3868.16£ @ Liverpool <Samsung Galaxy S10>,2025-06-16 23:50:26,user1074,purchase,3868.16,GBP,Liverpool,Samsung Galaxy S10
7049,2025-07-16 08:02:17 - user=user1082 - action=transfer $1128.28 - ATM: Liverpool - device=Huawei P30,2025-07-16 08:02:17,user1082,transfer,1128.28,USD,Liverpool,Huawei P30
7050,07/07/2025 03:14:10 ::: user1001 *** DEPOSIT ::: amt:1272.2€ @ Cardiff <None>,2025-07-07 03:14:10,user1001,deposit,1272.2,EUR,Cardiff,Unknown
7051,23/06/2025 05:53:51 ::: user1029 *** WITHDRAWAL ::: amt:2542.07£ @ Leeds <Samsung Galaxy S10>,2025-06-23 05:53:51,user1029,withdrawal,2542.07,GBP,Leeds,Samsung Galaxy S10
7052,14/07/2025 10:40:53 ::: user1089 *** PURCHASE ::: amt:3216.22$ @ Birmingham <Pixel 6>,2025-07-14 10:40:53,user1089,purchase,3216.22,USD,Birmingham,Pixel 6
7053,usr:user1075|transfer|€2390.9|London|2025-06-14 03:50:12|Nokia 3310,2025-06-14 03:50:12,user1075,transfer,2390.9,EUR,London,Nokia 3310
7054,2025-07-07 09:04:24::user1095::debit::4010.89::Liverpool::Samsung Galaxy S10,2025-07-07 09:04:24,user1095,debit,4010.89,GBP,Liverpool,Samsung Galaxy S10
7055,2025-06-21 16:16:14 >> [user1077] did withdrawal - amt=$2623.77 - Cardiff // dev:Nokia 3310,2025-06-21 16:16:14,user1077,withdrawal,2623.77,USD,Cardiff,Nokia 3310
7056,2025-07-07 16:26:07 | user: user1020 | txn: withdrawal of £3759.05 from Leeds | device: Pixel 6,2025-07-07 16:26:07,user1020,withdrawal,3759.05,GBP,Leeds,Pixel 6
7057,user1087 2025-06-19 23:25:00 purchase 10.84 None Samsung Galaxy S10,2025-06-19 23:25:00,user1087,purchase,10.84,GBP,Unknown,Samsung Galaxy S10
7058,2025-07-16 07:55:03 >> [user1004] did debit - amt=€4774.89 - Birmingham // dev:Xiaomi Mi 11,2025-07-16 07:55:03,user1004,debit,4774.89,EUR,Birmingham,Xiaomi Mi 11
7059,2025-06-14 02:00:52 | user: user1068 | txn: purchase of £1662.65 from Glasgow | device: Xiaomi Mi 11,2025-06-14 02:00:52,user1068,purchase,1662.65,GBP,Glasgow,Xiaomi Mi 11
7060,2025-06-10 23:25:56 | user: user1011 | txn: purchase of €2671.3 from Cardiff | device: Nokia 3310,2025-06-10 23:25:56,user1011,purchase,2671.3,EUR,Cardiff,Nokia 3310
7061,2025-06-10 08:59:30 - user=user1020 - action=cashout $2971.12 - ATM: None - device=Xiaomi Mi 11,2025-06-10 08:59:30,user1020,cashout,2971.12,USD,Unknown,Xiaomi Mi 11
7062,2025-07-26 17:45:15 | user: user1008 | txn: transfer of €2317.21 from Manchester | device: Samsung Galaxy S10,2025-07-26 17:45:15,user1008,transfer,2317.21,EUR,Manchester,Samsung Galaxy S10
7063,2025-07-13 23:30:08::user1027::cashout::774.57::London::None,2025-07-13 23:30:08,user1027,cashout,774.57,GBP,London,Unknown
7064,user1043 2025-06-27 21:11:27 transfer 1311.65 None Huawei P30,2025-06-27 21:11:27,user1043,transfer,1311.65,GBP,Unknown,Huawei P30
7065,2025-07-22 11:31:50 - user=user1069 - action=debit $3583.43 - ATM: Liverpool - device=iPhone 13,2025-07-22 11:31:50,user1069,debit,3583.43,USD,Liverpool,iPhone 13
7066,2025-07-14 17:56:35::user1040::withdrawal::319.15::Birmingham::Pixel 6,2025-07-14 17:56:35,user1040,withdrawal,319.15,GBP,Birmingham,Pixel 6
7067,2025-06-09 02:38:06::user1045::cashout::2273.91::None::Samsung Galaxy S10,2025-06-09 02:38:06,user1045,cashout,2273.91,GBP,Unknown,Samsung Galaxy S10
7068,usr:user1089|withdrawal|$4449.7|Cardiff|2025-06-16 06:33:10|Nokia 3310,2025-06-16 06:33:10,user1089,withdrawal,4449.7,USD,Cardiff,Nokia 3310
7069,user1073 2025-07-14 02:38:35 withdrawal 3927.66 Manchester Pixel 6,2025-07-14 02:38:35,user1073,withdrawal,3927.66,GBP,Manchester,Pixel 6
7070,2025-06-11 10:43:32 | user: user1063 | txn: debit of €2597.31 from London | device: Samsung Galaxy S10,2025-06-11 10:43:32,user1063,debit,2597.31,EUR,London,Samsung Galaxy S10
7071,2025-06-09 12:04:02 | user: user1019 | txn: refund of €4920.76 from Liverpool | device: Samsung Galaxy S10,2025-06-09 12:04:02,user1019,refund,4920.76,EUR,Liverpool,Samsung Galaxy S10
7072,2025-06-04 22:06:56 - user=user1003 - action=purchase £1122.56 - ATM: None - device=Nokia 3310,2025-06-04 22:06:56,user1003,purchase,1122.56,GBP,Unknown,Nokia 3310
7073,2025-07-16 15:41:39 >> [user1069] did top-up - amt=€3534.58 - London // dev:Nokia 3310,2025-07-16 15:41:39,user1069,top_up,3534.58,EUR,London,Nokia 3310
7074,2025-07-30 18:40:38::user1049::purchase::274.81::London::Samsung Galaxy S10,2025-07-30 18:40:38,user1049,purchase,274.81,GBP,London,Samsung Galaxy S10
7075,2025-07-25 07:07:42 >> [user1090] did purchase - amt=£528.05 - None // dev:Pixel 6,2025-07-25 07:07:42,user1090,purchase,528.05,GBP,Unknown,Pixel 6
7076,2025-06-21 16:20:29 | user: user1083 | txn: transfer of €4658.55 from Birmingham | device: Nokia 3310,2025-06-21 16:20:29,user1083,transfer,4658.55,EUR,Birmingham,Nokia 3310
7077,11/07/2025 00:45:25 ::: user1058 *** TOP-UP ::: amt:2826.19€ @ None <Samsung Galaxy S10>,2025-07-11 00:45:25,user1058,top-up,2826.19,EUR,Unknown,Samsung Galaxy S10
7078,2025-07-03 04:50:29 | user: user1055 | txn: transfer of £3211.08 from None | device: None,2025-07-03 04:50:29,user1055,transfer,3211.08,GBP,Unknown,Unknown
7079,2025-06-15 09:54:04 - user=user1076 - action=transfer £4536.09 - ATM: Leeds - device=Samsung Galaxy S10,2025-06-15 09:54:04,user1076,transfer,4536.09,GBP,Leeds,Samsung Galaxy S10
7080,2025-06-05 15:37:32 - user=user1017 - action=cashout £4553.32 - ATM: Glasgow - device=None,2025-06-05 15:37:32,user1017,cashout,4553.32,GBP,Glasgow,Unknown
7081,2025-06-07 13:31:30 | user: user1020 | txn: deposit of $4566.64 from Leeds | device: Xiaomi Mi 11,2025-06-07 13:31:30,user1020,deposit,4566.64,USD,Leeds,Xiaomi Mi 11
7082,usr:user1072|cashout|€3492.89|Leeds|2025-07-05 02:22:49|Nokia 3310,2025-07-05 02:22:49,user1072,cashout,3492.89,EUR,Leeds,Nokia 3310
7083,2025-07-08 11:13:55 | user: user1008 | txn: refund of £2933.44 from Birmingham | device: iPhone 13,2025-07-08 11:13:55,user1008,refund,2933.44,GBP,Birmingham,iPhone 13
7084,07/07/2025 22:31:11 ::: user1083 *** TOP-UP ::: amt:1314.35£ @ None <Nokia 3310>,2025-07-07 22:31:11,user1083,top-up,1314.35,GBP,Unknown,Nokia 3310
7085,2025-06-14 16:23:56 - user=user1046 - action=top-up £4439.44 - ATM: London - device=Pixel 6,2025-06-14 16:23:56,user1046,top-up,4439.44,GBP,London,Pixel 6
7086,usr:user1033|withdrawal|£2627.62|Birmingham|2025-06-24 08:44:55|None,2025-06-24 08:44:55,user1033,withdrawal,2627.62,GBP,Birmingham,Unknown
7087,21/06/2025 02:39:24 ::: user1097 *** PURCHASE ::: amt:83.48£ @ None <Nokia 3310>,2025-06-21 02:39:24,user1097,purchase,83.48,GBP,Unknown,Nokia 3310
7088,19/06/2025 05:00:56 ::: user1063 *** TOP-UP ::: amt:792.0€ @ Birmingham <Nokia 3310>,2025-06-19 05:00:56,user1063,top-up,792.0,EUR,Birmingham,Nokia 3310
7089,usr:user1063|transfer|£1207.67|Cardiff|2025-06-19 14:40:54|Samsung Galaxy S10,2025-06-19 14:40:54,user1063,transfer,1207.67,GBP,Cardiff,Samsung Galaxy S10
7090,2025-07-06 00:54:14 | user: user1072 | txn: deposit of €3267.79 from Cardiff | device: Xiaomi Mi 11,2025-07-06 00:54:14,user1072,deposit,3267.79,EUR,Cardiff,Xiaomi Mi 11
7091,2025-07-09 12:57:08::user1087::purchase::3512.57::Leeds::Pixel 6,2025-07-09 12:57:08,user1087,purchase,3512.57,GBP,Leeds,Pixel 6
7092,05/07/2025 22:07:51 ::: user1050 *** DEPOSIT ::: amt:2136.07$ @ Leeds <Nokia 3310>,2025-07-05 22:07:51,user1050,deposit,2136.07,USD,Leeds,Nokia 3310
7093,2025-06-17 12:42:11 >> [user1049] did transfer - amt=$2825.0 - None // dev:Nokia 3310,2025-06-17 12:42:11,user1049,transfer,2825.0,USD,Unknown,Nokia 3310
7094,2025-07-20 18:20:16 - user=user1020 - action=withdrawal €1628.86 - ATM: London - device=None,2025-07-20 18:20:16,user1020,withdrawal,1628.86,EUR,London,Unknown
7095,2025-07-07 00:32:28 >> [user1064] did withdrawal - amt=$117.66 - None // dev:None,2025-07-07 00:32:28,user1064,withdrawal,117.66,USD,Unknown,Unknown
7096,usr:user1069|transfer|£3662.51|None|2025-07-07 08:20:56|Pixel 6,2025-07-07 08:20:56,user1069,transfer,3662.51,GBP,Unknown,Pixel 6
7097,19/07/2025 14:12:08 ::: user1011 *** DEBIT ::: amt:3394.64£ @ Glasgow <Samsung Galaxy S10>,2025-07-19 14:12:08,user1011,debit,3394.64,GBP,Glasgow,Samsung Galaxy S10
7098,19/07/2025 03:28:53 ::: user1081 *** WITHDRAWAL ::: amt:3665.92£ @ Glasgow <Samsung Galaxy S10>,2025-07-19 03:28:53,user1081,withdrawal,3665.92,GBP,Glasgow,Samsung Galaxy S10
7099,2025-07-02 09:20:01::user1035::debit::4864.03::Cardiff::Nokia 3310,2025-07-02 09:20:01,user1035,debit,4864.03,GBP,Cardiff,Nokia 3310
7100,02/06/2025 18:40:23 ::: user1024 *** TOP-UP ::: amt:3632.63$ @ Cardiff <Xiaomi Mi 11>,2025-06-02 18:40:23,user1024,top-up,3632.63,USD,Cardiff,Xiaomi Mi 11
7101,2025-07-04 08:05:35 | user: user1082 | txn: debit of £4611.02 from None | device: Huawei P30,2025-07-04 08:05:35,user1082,debit,4611.02,GBP,Unknown,Huawei P30
7102,2025-06-24 10:14:13 | user: user1088 | txn: cashout of $2790.71 from Cardiff | device: Samsung Galaxy S10,2025-06-24 10:14:13,user1088,cashout,2790.71,USD,Cardiff,Samsung Galaxy S10
7103,2025-06-11 19:36:30 >> [user1019] did purchase - amt=£2263.77 - Liverpool // dev:Huawei P30,2025-06-11 19:36:30,user1019,purchase,2263.77,GBP,Liverpool,Huawei P30
7104,2025-06-04 04:01:40 - user=user1017 - action=debit $2589.43 - ATM: London - device=None,2025-06-04 04:01:40,user1017,debit,2589.43,USD,London,Unknown
7105,2025-06-17 04:33:11 >> [user1043] did deposit - amt=£881.72 - Liverpool // dev:Xiaomi Mi 11,2025-06-17 04:33:11,user1043,deposit,881.72,GBP,Liverpool,Xiaomi Mi 11
7106,11/06/2025 05:03:43 ::: user1058 *** DEPOSIT ::: amt:1827.34$ @ Manchester <iPhone 13>,2025-06-11 05:03:43,user1058,deposit,1827.34,USD,Manchester,iPhone 13
7107,2025-06-26 13:07:00 >> [user1020] did transfer - amt=$853.18 - Manchester // dev:None,2025-06-26 13:07:00,user1020,transfer,853.18,USD,Manchester,Unknown
7108,2025-06-02 05:12:05 >> [user1012] did top-up - amt=€2097.04 - Cardiff // dev:Huawei P30,2025-06-02 05:12:05,user1012,top_up,2097.04,EUR,Cardiff,Huawei P30
7109,2025-06-18 07:04:56 - user=user1063 - action=transfer £3987.92 - ATM: Cardiff - device=iPhone 13,2025-06-18 07:04:56,user1063,transfer,3987.92,GBP,Cardiff,iPhone 13
7110,usr:user1019|top-up|£4428.86|London|2025-07-01 07:07:36|iPhone 13,2025-07-01 07:07:36,user1019,top-up,4428.86,GBP,London,iPhone 13
7111,2025-06-20 23:11:04 - user=user1037 - action=transfer £233.79 - ATM: Liverpool - device=None,2025-06-20 23:11:04,user1037,transfer,233.79,GBP,Liverpool,Unknown
7112,user1054 2025-07-24 07:57:20 refund 2407.88 Leeds Pixel 6,2025-07-24 07:57:20,user1054,refund,2407.88,GBP,Leeds,Pixel 6
7113,2025-06-02 05:57:49::user1027::refund::251.97::Glasgow::Xiaomi Mi 11,2025-06-02 05:57:49,user1027,refund,251.97,GBP,Glasgow,Xiaomi Mi 11
7114,2025-07-27 10:27:46 - user=user1029 - action=purchase €2434.81 - ATM: Cardiff - device=None,2025-07-27 10:27:46,user1029,purchase,2434.81,EUR,Cardiff,Unknown
7115,2025-06-07 15:18:42 - user=user1012 - action=deposit €3565.22 - ATM: Leeds - device=Xiaomi Mi 11,2025-06-07 15:18:42,user1012,deposit,3565.22,EUR,Leeds,Xiaomi Mi 11
7116,2025-07-11 23:19:04 >> [user1064] did refund - amt=€4959.46 - Leeds // dev:Huawei P30,2025-07-11 23:19:04,user1064,refund,4959.46,EUR,Leeds,Huawei P30
7117,2025-07-29 07:57:05::user1031::top-up::456.84::Cardiff::iPhone 13,2025-07-29 07:57:05,user1031,top-up,456.84,GBP,Cardiff,iPhone 13
7118,usr:user1081|refund|$3769.21|Glasgow|2025-07-09 08:51:06|Pixel 6,2025-07-09 08:51:06,user1081,refund,3769.21,USD,Glasgow,Pixel 6
7119,05/07/2025 15:44:28 ::: user1011 *** DEPOSIT ::: amt:236.0$ @ Birmingham <Nokia 3310>,2025-07-05 15:44:28,user1011,deposit,236.0,USD,Birmingham,Nokia 3310
7120,29/06/2025 09:08:21 ::: user1051 *** DEBIT ::: amt:3539.46€ @ None <Samsung Galaxy S10>,2025-06-29 09:08:21,user1051,debit,3539.46,EUR,Unknown,Samsung Galaxy S10
7121,21/07/2025 02:55:23 ::: user1026 *** DEBIT ::: amt:3927.2€ @ Birmingham <iPhone 13>,2025-07-21 02:55:23,user1026,debit,3927.2,EUR,Birmingham,iPhone 13
7122,20/07/2025 13:37:24 ::: user1097 *** TOP-UP ::: amt:3085.37€ @ Manchester <Pixel 6>,2025-07-20 13:37:24,user1097,top-up,3085.37,EUR,Manchester,Pixel 6
7123,usr:user1019|transfer|£4793.89|Birmingham|2025-07-05 22:41:02|Huawei P30,2025-07-05 22:41:02,user1019,transfer,4793.89,GBP,Birmingham,Huawei P30
7124,2025-06-30 08:25:18 | user: user1082 | txn: top-up of €4646.4 from London | device: Samsung Galaxy S10,2025-06-30 08:25:18,user1082,top-up,4646.4,EUR,London,Samsung Galaxy S10
7125,user1051 2025-07-04 15:58:55 top-up 2729.76 Cardiff Nokia 3310,2025-07-04 15:58:55,user1051,top-up,2729.76,GBP,Cardiff,Nokia 3310
7126,user1071 2025-07-16 16:30:48 purchase 2818.12 Birmingham iPhone 13,2025-07-16 16:30:48,user1071,purchase,2818.12,GBP,Birmingham,iPhone 13
7127,2025-06-28 04:21:52 >> [user1076] did refund - amt=€66.1 - London // dev:Xiaomi Mi 11,2025-06-28 04:21:52,user1076,refund,66.1,EUR,London,Xiaomi Mi 11
7128,user1072 2025-06-18 10:43:43 transfer 849.97 Manchester Xiaomi Mi 11,2025-06-18 10:43:43,user1072,transfer,849.97,GBP,Manchester,Xiaomi Mi 11
7129,2025-07-20 07:05:44::user1005::withdrawal::1088.31::Cardiff::Pixel 6,2025-07-20 07:05:44,user1005,withdrawal,1088.31,GBP,Cardiff,Pixel 6
7130,2025-06-28 19:28:22 - user=user1012 - action=refund €127.87 - ATM: Liverpool - device=None,2025-06-28 19:28:22,user1012,refund,127.87,EUR,Liverpool,Unknown
7131,15/06/2025 15:15:23 ::: user1084 *** REFUND ::: amt:355.64€ @ Cardiff <None>,2025-06-15 15:15:23,user1084,refund,355.64,EUR,Cardiff,Unknown
7132,28/06/2025 09:02:48 ::: user1057 *** PURCHASE ::: amt:4185.52€ @ Leeds <iPhone 13>,2025-06-28 09:02:48,user1057,purchase,4185.52,EUR,Leeds,iPhone 13
7133,user1097 2025-07-07 11:21:31 refund 4390.86 Leeds Samsung Galaxy S10,2025-07-07 11:21:31,user1097,refund,4390.86,GBP,Leeds,Samsung Galaxy S10
7134,usr:user1079|cashout|$4817.98|London|2025-06-04 02:03:37|Pixel 6,2025-06-04 02:03:37,user1079,cashout,4817.98,USD,London,Pixel 6
7135,2025-06-07 11:28:34 >> [user1015] did top-up - amt=£3353.17 - None // dev:Huawei P30,2025-06-07 11:28:34,user1015,top_up,3353.17,GBP,Unknown,Huawei P30
7136,usr:user1029|debit|£803.34|London|2025-06-10 22:00:54|None,2025-06-10 22:00:54,user1029,debit,803.34,GBP,London,Unknown
7137,usr:user1020|cashout|€1005.71|Manchester|2025-06-19 08:36:59|Nokia 3310,2025-06-19 08:36:59,user1020,cashout,1005.71,EUR,Manchester,Nokia 3310
7138,2025-06-24 07:36:36 | user: user1040 | txn: cashout of £520.84 from Leeds | device: Huawei P30,2025-06-24 07:36:36,user1040,cashout,520.84,GBP,Leeds,Huawei P30
7139,user1080 2025-07-31 07:04:18 debit 4971.44 Manchester Xiaomi Mi 11,2025-07-31 07:04:18,user1080,debit,4971.44,GBP,Manchester,Xiaomi Mi 11
7140,25/07/2025 13:05:05 ::: user1064 *** DEBIT ::: amt:1429.87$ @ None <Samsung Galaxy S10>,2025-07-25 13:05:05,user1064,debit,1429.87,USD,Unknown,Samsung Galaxy S10
7141,2025-07-15 01:49:39::user1064::debit::3202.61::Birmingham::Huawei P30,2025-07-15 01:49:39,user1064,debit,3202.61,GBP,Birmingham,Huawei P30
7142,user1027 2025-07-09 15:55:21 refund 4477.0 None iPhone 13,2025-07-09 15:55:21,user1027,refund,4477.0,GBP,Unknown,iPhone 13
7143,2025-07-05 06:23:09::user1000::top-up::1541.58::Birmingham::Xiaomi Mi 11,2025-07-05 06:23:09,user1000,top-up,1541.58,GBP,Birmingham,Xiaomi Mi 11
7144,user1089 2025-06-08 15:40:10 debit 2270.26 Birmingham Nokia 3310,2025-06-08 15:40:10,user1089,debit,2270.26,GBP,Birmingham,Nokia 3310
7145,2025-06-20 10:31:36 | user: user1035 | txn: cashout of €2005.36 from Manchester | device: None,2025-06-20 10:31:36,user1035,cashout,2005.36,EUR,Manchester,Unknown
7146,2025-06-06 09:09:39 | user: user1081 | txn: transfer of €2253.52 from Liverpool | device: iPhone 13,2025-06-06 09:09:39,user1081,transfer,2253.52,EUR,Liverpool,iPhone 13
7147,usr:user1028|top-up|£1274.96|Manchester|2025-06-10 02:30:56|Xiaomi Mi 11,2025-06-10 02:30:56,user1028,top-up,1274.96,GBP,Manchester,Xiaomi Mi 11
7148,usr:user1092|cashout|€196.31|Leeds|2025-06-12 18:32:48|Pixel 6,2025-06-12 18:32:48,user1092,cashout,196.31,EUR,Leeds,Pixel 6
7149,2025-06-15 21:27:21::user1065::purchase::4310.54::None::Huawei P30,2025-06-15 21:27:21,user1065,purchase,4310.54,GBP,Unknown,Huawei P30
7150,2025-07-06 07:19:14 - user=user1055 - action=purchase £2576.69 - ATM: Glasgow - device=Samsung Galaxy S10,2025-07-06 07:19:14,user1055,purchase,2576.69,GBP,Glasgow,Samsung Galaxy S10
7151,2025-06-25 01:27:48::user1024::purchase::3254.65::Cardiff::None,2025-06-25 01:27:48,user1024,purchase,3254.65,GBP,Cardiff,Unknown
7152,2025-06-26 01:44:23 | user: user1096 | txn: transfer of €2508.99 from Liverpool | device: Pixel 6,2025-06-26 01:44:23,user1096,transfer,2508.99,EUR,Liverpool,Pixel 6
7153,user1064 2025-06-22 18:29:46 withdrawal 197.21 Liverpool Pixel 6,2025-06-22 18:29:46,user1064,withdrawal,197.21,GBP,Liverpool,Pixel 6
7154,30/07/2025 21:37:25 ::: user1081 *** REFUND ::: amt:1542.89€ @ Manchester <Xiaomi Mi 11>,2025-07-30 21:37:25,user1081,refund,1542.89,EUR,Manchester,Xiaomi Mi 11
7155,usr:user1082|debit|$3891.02|London|2025-06-16 01:34:07|Samsung Galaxy S10,2025-06-16 01:34:07,user1082,debit,3891.02,USD,London,Samsung Galaxy S10
7156,2025-06-14 12:30:06 - user=user1019 - action=transfer £1772.99 - ATM: Liverpool - device=Samsung Galaxy S10,2025-06-14 12:30:06,user1019,transfer,1772.99,GBP,Liverpool,Samsung Galaxy S10
7157,10/07/2025 18:28:08 ::: user1009 *** PURCHASE ::: amt:1842.76$ @ Birmingham <None>,2025-07-10 18:28:08,user1009,purchase,1842.76,USD,Birmingham,Unknown
7158,user1083 2025-07-19 19:00:11 deposit 4794.81 Leeds Pixel 6,2025-07-19 19:00:11,user1083,deposit,4794.81,GBP,Leeds,Pixel 6
7159,2025-06-29 00:51:19 | user: user1028 | txn: deposit of £4101.04 from None | device: Pixel 6,2025-06-29 00:51:19,user1028,deposit,4101.04,GBP,Unknown,Pixel 6
7160,2025-06-02 18:14:53 | user: user1069 | txn: debit of $2305.37 from Cardiff | device: Xiaomi Mi 11,2025-06-02 18:14:53,user1069,debit,2305.37,USD,Cardiff,Xiaomi Mi 11
7161,2025-06-28 04:04:12 - user=user1054 - action=purchase €1480.8 - ATM: Leeds - device=Huawei P30,2025-06-28 04:04:12,user1054,purchase,1480.8,EUR,Leeds,Huawei P30
7162,30/07/2025 14:27:17 ::: user1063 *** TOP-UP ::: amt:48.64€ @ Glasgow <iPhone 13>,2025-07-30 14:27:17,user1063,top-up,48.64,EUR,Glasgow,iPhone 13
7163,2025-07-08 04:32:39 | user: user1068 | txn: transfer of $516.18 from Cardiff | device: iPhone 13,2025-07-08 04:32:39,user1068,transfer,516.18,USD,Cardiff,iPhone 13
7164,user1064 2025-06-19 18:14:13 purchase 2263.21 Cardiff iPhone 13,2025-06-19 18:14:13,user1064,purchase,2263.21,GBP,Cardiff,iPhone 13
7165,user1098 2025-07-06 19:02:13 purchase 4766.5 None None,2025-07-06 19:02:13,user1098,purchase,4766.5,GBP,Unknown,Unknown
7166,2025-06-10 14:37:44::user1094::transfer::4061.29::Leeds::Samsung Galaxy S10,2025-06-10 14:37:44,user1094,transfer,4061.29,GBP,Leeds,Samsung Galaxy S10
7167,2025-06-14 07:50:39 - user=user1077 - action=top-up £3277.96 - ATM: Manchester - device=Samsung Galaxy S10,2025-06-14 07:50:39,user1077,top-up,3277.96,GBP,Manchester,Samsung Galaxy S10
7168,2025-06-17 20:53:15::user1087::deposit::1313.48::Birmingham::Samsung Galaxy S10,2025-06-17 20:53:15,user1087,deposit,1313.48,GBP,Birmingham,Samsung Galaxy S10
7169,user1048 2025-07-07 12:25:32 top-up 2883.88 London iPhone 13,2025-07-07 12:25:32,user1048,top-up,2883.88,GBP,London,iPhone 13
7170,usr:user1077|refund|$2846.8|London|2025-07-14 16:40:53|Huawei P30,2025-07-14 16:40:53,user1077,refund,2846.8,USD,London,Huawei P30
7171,2025-06-17 18:20:59::user1046::top-up::3390.19::Manchester::Huawei P30,2025-06-17 18:20:59,user1046,top-up,3390.19,GBP,Manchester,Huawei P30
7172,user1096 2025-07-28 13:47:45 debit 9.22 Manchester Samsung Galaxy S10,2025-07-28 13:47:45,user1096,debit,9.22,GBP,Manchester,Samsung Galaxy S10
7173,2025-07-16 22:48:40 | user: user1031 | txn: refund of £4712.26 from Liverpool | device: iPhone 13,2025-07-16 22:48:40,user1031,refund,4712.26,GBP,Liverpool,iPhone 13
7174,06/06/2025 05:14:32 ::: user1094 *** REFUND ::: amt:2036.84$ @ None <Huawei P30>,2025-06-06 05:14:32,user1094,refund,2036.84,USD,Unknown,Huawei P30
7175,user1029 2025-07-02 00:59:23 withdrawal 4489.57 Cardiff None,2025-07-02 00:59:23,user1029,withdrawal,4489.57,GBP,Cardiff,Unknown
7176,user1058 2025-06-16 16:18:46 refund 877.32 Birmingham Pixel 6,2025-06-16 16:18:46,user1058,refund,877.32,GBP,Birmingham,Pixel 6
7177,2025-06-03 21:23:30 | user: user1000 | txn: cashout of £4063.97 from Liverpool | device: None,2025-06-03 21:23:30,user1000,cashout,4063.97,GBP,Liverpool,Unknown
7178,2025-07-11 12:15:32 - user=user1081 - action=top-up $4034.27 - ATM: Manchester - device=Xiaomi Mi 11,2025-07-11 12:15:32,user1081,top-up,4034.27,USD,Manchester,Xiaomi Mi 11
7179,06/07/2025 06:23:49 ::: user1035 *** TOP-UP ::: amt:4817.15$ @ None <Samsung Galaxy S10>,2025-07-06 06:23:49,user1035,top-up,4817.15,USD,Unknown,Samsung Galaxy S10
7180,2025-06-03 07:07:08 | user: user1048 | txn: purchase of €3490.26 from Leeds | device: Nokia 3310,2025-06-03 07:07:08,user1048,purchase,3490.26,EUR,Leeds,Nokia 3310
7181,2025-07-14 18:36:47 >> [user1072] did withdrawal - amt=$4166.2 - None // dev:Samsung Galaxy S10,2025-07-14 18:36:47,user1072,withdrawal,4166.2,USD,Unknown,Samsung Galaxy S10
